,To,From,Reason for dishing,Server,Date,Room,v1 norm,v2 norm,v3 norm,Avg %,IH per Praise,IH per person,Unnamed: 12,v1,v2,v3,period,Cred per Praise,Cred per person,To.1,Room-NoEmoji,Source,Year,Month,Day
2248,JuankBell,zeptimusQ,for the harchers outreach milestone +77 soft commitments,Token Engineering Commons,2021-04-07,🙏praise,,,,0.0,1.335656214,7.413129907,JuankBell,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,2021,4,7
7146,ygganderson,iviangita,introducing Durgadas to the TEC community,Telegram,2020-11-27,TE Praise,50.0,60.0,50.0,0.001892287856,,,ygganderson,Griff,Zep,Santi,#6 Dec 4,1.482292154,44.04111808,,TE Praise,Telegram:TE Praise,2020,11,27
3103,baartch#5796,liviade,for sharing onboarding infos in the incubator channel!,Token Engineering Commons,2021-03-22,🙏praise,25.0,100.0,100.0,0.001234425234,1.378441511,8.605424933,baartch#5796,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,22
1250,GriffGreen,iviangita,for joining the TEC Community Call 🙏🏼 https://www.youtube.com/watch?v=S8RQW7bF8Gk,Token Engineering Commons,2021-04-16,🙏praise,1000.0,60.0,50.0,0.0006238180076,0.7485816091,10.22530884,GriffGreen,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,16
7165,sembrestels,cranders71,simply being on fire 🔥🚒🙏. Everyone really. Impressive 🥳,Telegram,2020-11-24,TE Praise,30.0,70.0,50.0,0.001782119719,,,sembrestels,Griff,Zep,Santi,#6 Dec 4,1.39599378,42.78739172,,TE Praise,Telegram:TE Praise,2020,11,24
7170,sembrestels,GriffGreen,"sharing an inspiring post about what we can do for our deep narratives, for having a fantastic meeting with Santi to clarify and get all legal issues sorted out, and for helping Rayne with vesting visualization project",Telegram,2020-11-26,TE Praise,200.0,150.0,100.0,0.005189843395,,,sembrestels,Griff,Zep,Santi,#6 Dec 4,4.065377326,42.78739172,,TE Praise,Telegram:TE Praise,2020,11,26
1789,gyalbo,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,Telegram,2021-04-16,TE Praise,500.0,25.0,25.0,0.0002901039843,0.3481247811,0.6962495623,gyalbo,Metaverde,Juank,Ivy,#16 Apr 24,,,,TE Praise,Telegram:TE Praise,2021,4,16
5180,HBesso31,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 💪🙏,Telegram,2021-02-05,TE Commons,20.0,10.0,15.0,0.0005609218398,0.4580861692,1.413612684,hbesso31,Zep,Jake,Juanka,#11 Feb 12,,,,TE Commons,Telegram:TE Commons,2021,2,5
3843,Tam2140,iviangita,for joining the last Legal WG meeting 🙏 ,Token Engineering Commons,2021-03-07,🙌🏿praise,25.0,1000.0,40.0,0.0008045380941,0.8313560306,6.772330927,Tam2140,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,7
2280,Tam2140,iviangita,for the meetings with Suga,Token Engineering Commons,2021-04-09,🙏praise,,70.0,80.0,0.001076751286,1.238263979,7.010968749,Tam2140,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,2021,4,9
1360,JuankBell,liviade,for their dedication to the gravity survey 🥳,Token Engineering Commons,2021-04-12,🙏praise,,,,0.0,1.5075376884422111,7.688681407,JuankBell,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,12
3946,VitorMarthendal,Tam2140,jumping into a call to share  the TEC Dashboard 👍,Telegram,2021-03-01,TE Praise,50.0,1500.0,600.0,0.002666168317,2.755040594,3.938758856,VitorMarthendal,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,2021,3,1
3836,Tam2140,JuankBell,"for attending the 6th Graviton session (that was last week). I want to tell that the 6th and 7th session share the same POAP, that is why i haven't send many of them. Look forward meeting you again today 😄 ",Token Engineering Commons,2021-03-04,🙌🏿praise,25.0,1500.0,200.0,0.001330579079,1.374931715,6.772330927,Tam2140,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,4
5071,JuankBell,iviangita,joining the TEC Weekly Sync 🙏🏼😊 ,Telegram,2021-02-12,TE Praise,,,,0.0,2.1953405017921144,6.585860036,,Zep,Jake,Juanka,#11 Feb 12,,,,TE Praise,Telegram:TE Praise,2021,2,12
4684,fabimol,fabimol,2h of work of today finishing support proposal and starting to check changes on email templates repo.,Telegram,2021-02-19,Commons Swarm 🌐,120.0,200.0,150.0,0.001850968749,2.653055206,4.396729809,fabimol,Zep,Griff,Juanka,#12 Feb 26,,,,Commons Swarm ,Telegram:Commons Swarm ,2021,2,19
6372,Santigs67,freedumbs00,being in the Hatch Params call,Telegram,2020-12-23,TE Praise,20.0,25.0,30.0,0.001518937343,0.658206182,21.60361373,santigs67,Griff,Jake,Juanka,#8 Jan 1,,,,TE Praise,Telegram:TE Praise,2020,12,23
6418,zeptimusQ,Tonga2020,the recordings but mostly for being so genuine,Telegram,2020-12-19,DUPLICATE,0.0,0.0,0.0,0.0,0.0,11.37618516,zeptimusq,Griff,Jake,Juanka,#8 Jan 1,,,,DUPLICATE,Telegram:DUPLICATE,2020,12,19
3385,aleezagroks,Krisjones,for joining the contributor call today. Some really great chats about commons and ecological/regenerative thinking! Very excited to work with all of you!,Commons Stack,2021-03-18,praise,15.0,50.0,100.0,0.0008669466263,0.9680903993,3.584432655,aleezagroks,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Commons Stack:praise,2021,3,18
3670,iviangita,iviangita,for their work on transparency and the Transparency medium article ,Token Engineering Commons,2021-03-12,🙏praise,35.0,5000.0,100.0,0.002334272702,2.412081792,10.91910943,iviangita,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,12
280,paulo_c2d,iviangita,for joining the TEC Community Call 🙏 😊 https://youtu.be/CArIX3rOvx0 ,Token Engineering Commons,2021-05-07,🙏praise,1000.0,50.0,100.0,0.0005637746898,0.6765296278,10.85633422,paulo_c2d,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,5,7
4433,GriffGreen,rdfbbx#6437,bot is deployed. working? ,Token Engineering Commons,2021-02-03,🙌🏿praise,,,,,,10.80477003,griffgreen,Zep,Griff,Juanka,#12 Feb 26,,,,praise,Token Engineering Commons:praise,2021,2,3
5385,GriffGreen,JuankBell,giving me a frisbee in Devcon 3 i still keep! Small things can carry a lot of meaning and become more valuable with time.,Telegram,2021-01-19,TE Praise,1000.0,10.0,100.0,0.001297433723,1.210938141,12.43401535,griffgreen,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,19
6172,metaverde,GriffGreen,dishing praise to @boring for being at the open house 😉,Telegram,2021-01-14,TE Praise,35.0,25.0,10.0,0.000603508409,0.4526313068,4.689140379,metaverde,Griff,Jake,Zepti,#9 Jan 15,,,,TE Praise,Telegram:TE Praise,2021,1,14
5832,Santigs67,iviangita,joining the TEC Weekly Sync 🙏🏼🙌🏽,Telegram,2021-01-15,TE Praise,10.0,25.0,40.0,0.0006372282264,0.4779211698,41.78200275,santigs67,Griff,Jake,Zepti,#9 Jan 15,,,,TE Praise,Telegram:TE Praise,2021,1,15
2669,NirV#4850,Krisjones,for also joining the praise onboarding call! praise for everyone 🙂,Commons Stack,2021-04-07,🙌praise,,80.0,50.0,0.0009351188163,1.075386639,1.075386639,NirV#4850,-,Juank,Ivy,#15 Apr 9,,,,praise,Commons Stack:praise,2021,4,7
778,The Blockchain Socialist#5005,Krisjones,"for joining our server in the last week! Great to have you here, let us know if you have questions! ",Commons Stack,2021-05-03,🙌praise,1000.0,50.0,100.0,0.0005637746898,0.6765296278,2.963931196,The Blockchain Socialist#5005,Metaverde,Juank,Edu,#17 May 7,,,,praise,Commons Stack:praise,2021,5,3
3833,Tam2140,JuankBell,for being amazing and caring stewards for this community. I thank life for the opportunity of meeting paths with each one of you. ,Token Engineering Commons,2021-03-03,🙌🏿praise,25.0,2000.0,200.0,0.001484118155,1.53358876,6.772330927,Tam2140,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,3
2795,Santigs67,liviade,hacking on the gitbook during the legal sync,TG,2021-03-16,TE Praise,25.0,100.0,100.0,0.001234425234,1.378441511,37.09538752,Santigs67,Jake,Juank,Eduardo,#14 Mar 26,,,,TE Praise,TG:TE Praise,2021,3,16
7452,danlessa,iviangita,working on all the good courses in the cadCAD Edu,Telegram,2020-12-04,TE Praise,500.0,90.0,100.0,0.00780359582,,,danlessa,Griff,Zep,Santi,#6 Dec 4,6.112816726,6.112816726,,TE Praise,Telegram:TE Praise,2020,12,4
3393,VitorMarthendal,iviangita,for joining the Thursday Community Call 🙂 https://www.youtube.com/watch?v=1CSQ6NwOwIE,Token Engineering Commons,2021-03-26,🙏praise,15.0,80.0,100.0,0.0009928040298,1.108631167,3.465898093,VitorMarthendal,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,26
4498,MisterBoyfriend,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙌🏽🌱,Telegram,2021-02-26,Commons Stack,10.0,40.0,20.0,0.0002600240364,0.3727011189,7.826482542,misterboyfriend,Zep,Griff,Juanka,#12 Feb 26,,,,Commons Stack,Telegram:Commons Stack,2021,2,26
1757,ryanchrypto,knobsDAO,and for joining the Contributors Sync and manifesting their desire to contribute. We'll follow up on this!,Commons Stack,2021-04-22,🙌praise,1000.0,100.0,50.0,0.0007982581637,0.9579097965,1.306034578,ryanchrypto,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Commons Stack:praise,2021,4,22
3935,Letty#5399,GriffGreen,"for putting in so much time to reviewing the Legal channel, diving in and making great questions! ",Token Engineering Commons,2021-03-03,🏛legal,25.0,2000.0,500.0,0.002182559234,2.255311209,4.62452453,Letty#5399,Jake,Metaverde,Griff,#13 Mar 12,,,,legal,Token Engineering Commons:legal,2021,3,3
2355,chuygarcia92,iviangita,for the progress they are making in Comms,Token Engineering Commons,2021-04-09,🙏praise,,100.0,100.0,0.001436335405,1.651785716,6.766306821,chuygarcia92,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,2021,4,9
2316,markop,iviangita,for the meetings with Suga,Token Engineering Commons,2021-04-09,🙏praise,,70.0,80.0,0.001076751286,1.238263979,6.992560491,markop,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,2021,4,9
3827,pehkah,iviangita,for coming to present the P2P learning platform ,Token Engineering Commons,2021-03-05,🙌🏿praise,50.0,2000.0,300.0,0.002121266313,2.19197519,7.117614794,pehkah,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,5
4723,jeffemmett,GriffGreen,joining our Commons Stack Simulator sync & continuing to push this project to the finish line!!,Telegram,2021-02-24,CS dDEV Team,40.0,100.0,80.0,0.0008832961205,1.266057773,2.52480455,jeffemmett,Zep,Griff,Juanka,#12 Feb 26,,,,CS dDEV Team,Telegram:CS dDEV Team,2021,2,24
6777,durgadasji,iviangita,joining the TEC Community Call this week 🙏🏼,Telegram,2020-12-11,TE Praise,,45.0,50.0,0.001259165495,0.9487812005,25.48044,durgadasji,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,11
7255,mateodaza,GriffGreen,joining our Commons Stack Simulator sync ,Telegram,2020-11-25,CS dDEV Team,30.0,60.0,30.0,0.001391700814,,,mateodaza,Griff,Zep,Santi,#6 Dec 4,1.090165637,25.18950661,,CS dDEV Team,Telegram:CS dDEV Team,2020,11,25
6419,aminlatifi,iviangita,their awesome accomplishments in the TEC project,Telegram,2020-12-27,TE Praise,200.0,750.0,400.0,0.02713316086,11.75770304,8.972174448,aminlatifi,Griff,Jake,Juanka,#8 Jan 1,,,,TE Praise,Telegram:TE Praise,2020,12,27
5248,zeptimusQ,JessicaZartler,the awesome creative inputs for our Miro narratives session - brilliant ideas and sharing 🙏🏼 Appreciate every single one of you and your presence today!! 🌟🌟🌟❤️,Telegram,2021-01-20,TE Praise,1000.0,25.0,25.0,0.0008034239984,0.7498623985,59.96553876,zeptimusq,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,20
4683,fabimol,fabimol,4h between wed and thu working on the support proposal flow on celeste swarm,Telegram,2021-02-19,Commons Swarm 🌐,240.0,400.0,200.0,0.003104619455,4.449954553,4.396729809,fabimol,Zep,Griff,Juanka,#12 Feb 26,,,,Commons Swarm ,Telegram:Commons Swarm ,2021,2,19
1099,durgadasji,ddan#2489,for always bringing a new light to our discussions with an integral approach and experience,Token Engineering Commons,2021-04-15,🙏praise,1000.0,100.0,80.0,0.0009269003455,1.112280415,16.12445159,durgadasji,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,15
7268,solsista,akrtws ,onboarding amazing mentors to TE Academy,Telegram,2020-11-26,TE Praise,50.0,50.0,50.0,0.001785484481,,,solsista,Griff,Zep,Santi,#6 Dec 4,1.39862951,25.1057595,,TE Praise,Telegram:TE Praise,2020,11,26
1182,sembrestels,chuygarcia92,for an admirable amount of work having the dashboard ready,Token Engineering Commons,2021-04-15,🙏praise,5000.0,100.0,150.0,0.001818081985,2.181698382,10.58577102,sembrestels,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,15
4303,solsista,jeffemmett,"organizing and rocking this great presentation on Token Engineering, the TEC, and the Commons Stack design pattern! https://youtu.be/8918czhyAoQ",Telegram,2021-02-15,Commons Stack,200.0,100.0,150.0,0.001877851997,2.691587863,21.93320459,solsista,Zep,Griff,Juanka,#12 Feb 26,,,,Commons Stack,Telegram:Commons Stack,2021,2,15
6538,JessicaZartler,GriffGreen,"donating to Commons Stack Iteration 0 Gitcoin grant, helping us raise over 14,000 DAI to build the future of high functioning Public Goods focused economies!",Telegram,2020-12-23,Commons Stack,20.0,25.0,25.0,0.001423151902,0.6166991577,3.38736106,jessicazartler,Griff,Jake,Juanka,#8 Jan 1,,,,Commons Stack,Telegram:Commons Stack,2020,12,23
683,JonathanBSci,jeffemmett,all their work on cadCAD_Edu and the new cadCAD Hacks segments: https://twitter.com/cadCAD_Edu/status/1387724601233448966?s=20 🙏🛠🚀,Telegram,2021-05-03,Commons Stack,20000.0,300.0,200.0,0.003645137803,4.374165363,4.374165363,JonathanBSci,Metaverde,Juank,Edu,#17 May 7,,,,Commons Stack,Telegram:Commons Stack,2021,5,3
2098,GriffGreen,iviangita,for participating in the MVV and submitting proposals and commenting,Token Engineering Commons,2021-04-09,🙏praise,,100.0,100.0,0.001436335405,1.651785716,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,2021,4,9
7093,vegayp,JessicaZartler,a productive Onboarding WG - thank you all so much for contributing! 🙏🏼💫,Telegram,2020-12-17,TE Praise,5.0,45.0,50.0,0.001447851861,1.090956377,1.771694427,vegayp,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,17
3815,JuankBell,iviangita,for contributing in the mutual monitoring document ,Token Engineering Commons,2021-03-12,🙏praise,25.0,1000.0,300.0,0.001409853696,1.45684882,8.349620952,JuankBell,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,12
5074,JuankBell,iviangita,attending the Legal call,Telegram,2021-02-12,TE Praise,,,,0.0,2.1953405017921144,6.585860036,,Zep,Jake,Juanka,#11 Feb 12,,,,TE Praise,Telegram:TE Praise,2021,2,12
2121,owocki,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,Telegram,2021-04-09,TE Praise,,20.0,25.0,0.0003229253324,0.3713641322,8.470867219,owocki,-,Juank,Ivy,#15 Apr 9,,,,TE Praise,Telegram:TE Praise,2021,4,9
4405,GriffGreen,JuankBell,all the collaboration in writing the why gravity medium article 😁,Telegram,2021-02-18,TE Praise,,,,0.0,1.8956228956228955,10.80477003,griffgreen,Zep,Griff,Juanka,#12 Feb 26,,,,TE Praise,Telegram:TE Praise,2021,2,18
5075,heater03,ygganderson,actively reaching out to see how he can prepare himself for a career in token engineering!,Telegram,2021-02-12,TE Praise,60.0,50.0,100.0,0.002639727017,2.155777064,6.371544332,heater03,Zep,Jake,Juanka,#11 Feb 12,,,,TE Praise,Telegram:TE Praise,2021,2,12
4548,JessicaZartler,metaverde,for being generous in turning over Discord duties. ,Token Engineering Commons,2021-02-20,🙌🏿praise,110.0,100.0,100.0,0.001254949275,1.798760627,6.459898129,jessicazartler,Zep,Griff,Juanka,#12 Feb 26,,,,praise,Token Engineering Commons:praise,2021,2,20
6674,trentmc0,GriffGreen,"donating to Commons Stack Iteration 0 Gitcoin grant, helping us raise over 14,000 DAI to build the future of high functioning Public Goods focused economies!",Telegram,2020-12-23,Commons Stack,20.0,25.0,25.0,0.001423151902,0.6166991577,0.6166991577,trentmc0,Griff,Jake,Juanka,#8 Jan 1,,,,Commons Stack,Telegram:Commons Stack,2020,12,23
3776,liviade,iviangita,for joining us and helping in Onboarding new hatchers and proposals ,Token Engineering Commons,2021-03-12,🙏praise,25.0,2500.0,500.0,0.00233609831,2.413968253,8.736447588,liviade,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,12
7424,JessicaZartler,cranders71,your energy and discussion on today's Onboarding WG weekly sync ☺🙏,Telegram,2020-12-02,TE Praise,20.0,60.0,40.0,0.001425022823,,,jessicazartler,Griff,Zep,Santi,#6 Dec 4,1.116267878,7.361391983,,TE Praise,Telegram:TE Praise,2020,12,2
1201,sembrestels,iviangita,for joining the TEC Community Call 🙌 https://youtu.be/z53DNjksGck,Token Engineering Commons,2021-04-23,🙏praise,1000.0,60.0,50.0,0.0006238180076,0.7485816091,10.58577102,sembrestels,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,23
7244,durgadasji,JessicaZartler,volunteering to help us with email newsletter platform management and all of his sharing today 🙏🏼⚡️,Telegram,2020-12-01,TE Praise,50.0,60.0,40.0,0.001750480091,,,durgadasji,Griff,Zep,Santi,#6 Dec 4,1.371209404,25.57298254,,TE Praise,Telegram:TE Praise,2020,12,1
1881,Santigs67,iviangita,for attending the Legal weekly sync,Token Engineering Commons,2021-04-09,🙏praise,,60.0,50.0,0.0007904847406,0.9090574516,35.90316688,Santigs67,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,2021,4,9
4625,Krisjones,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-02-19,Commons Stack,10.0,20.0,20.0,0.0002077573614,0.2977855513,5.374262556,krisjones,Zep,Griff,Juanka,#12 Feb 26,,,,Commons Stack,Telegram:Commons Stack,2021,2,19
3487,Seedsalchemist,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,TG,2021-03-19,Commons Stack,15.0,25.0,100.0,0.0007620654566,0.8509730932,1.701946186,Seedsalchemist,Jake,Juank,Eduardo,#14 Mar 26,,,,Commons Stack,TG:Commons Stack,2021,3,19
6525,markop,GriffGreen,"donating to Commons Stack Iteration 0 Gitcoin grant, helping us raise over 14,000 DAI to build the future of high functioning Public Goods focused economies!",Telegram,2020-12-23,Commons Stack,20.0,25.0,25.0,0.001423151902,0.6166991577,4.248996007,markop,Griff,Jake,Juanka,#8 Jan 1,,,,Commons Stack,Telegram:Commons Stack,2020,12,23
7179,sembrestels,sembrestels,"5hours of work on writing tests for hatch oracle, it's finally finished!",Telegram,2020-12-04,Gardens Swarm,500.0,400.0,300.0,0.01395065575,,,sembrestels,Griff,Zep,Santi,#6 Dec 4,10.92801367,42.78739172,,Gardens Swarm,Telegram:Gardens Swarm,2020,12,4
4938,liviade,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼😊,Telegram,2021-02-12,Commons Stack,10.0,15.0,15.0,0.0005283808294,0.4315110107,14.43379421,liviade,Zep,Jake,Juanka,#11 Feb 12,,,,Commons Stack,Telegram:Commons Stack,2021,2,12
2991,GriffGreen,JuankBell,@Sjdthree @dysbulic for becoming the 1st generation of Gravitons (Alternative Dispute Resolution providers for DAOs) Amazing number 17! Thanks all!,Token Engineering Commons,2021-03-18,🙏praise,45.0,100.0,100.0,0.001549857771,1.730674511,9.632016576,GriffGreen,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,18
290,ddan#2489,iviangita,for attending the TEC Community Call 🙏🏼 ☺️ https://youtu.be/fvlttUshrbg ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,80.0,100.0,0.0006595463701,0.7914556442,10.51642401,ddan#2489,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,30
1035,Suga#8514,iviangita,for joining the TEC Community Call 🙌 https://youtu.be/z53DNjksGck,Token Engineering Commons,2021-04-23,🙏praise,1000.0,60.0,50.0,0.0006238180076,0.7485816091,25.99353141,Suga#8514,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,23
3846,Tam2140,liviade,for the exceptional way in which she explains complex topics ,Token Engineering Commons,2021-03-10,🙌🏿praise,50.0,2500.0,100.0,0.001809178003,1.869483936,6.772330927,Tam2140,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,10
6458,solsista,Tonga2020,all her contributions that I'm looking forward to read in philosophy channel,Telegram,2020-12-19,TE Praise,200.0,100.0,150.0,0.009307386625,4.033200871,5.630981509,solsista,Griff,Jake,Juanka,#8 Jan 1,,,,TE Praise,Telegram:TE Praise,2020,12,19
1081,iviangita,iviangita,"for the transparency work and because the audits are super cool, for everything they do, and for all the recordings and being proactive",Token Engineering Commons,2021-04-23,🙏praise,,,,0.0,1.5075376884422111,19.5979799,iviangita,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,23
2650,fabiosmendes,iviangita,for their contributions in the other side,Token Engineering Commons,2021-04-09,🙏praise,,100.0,100.0,0.001436335405,1.651785716,1.609504077,fabiosmendes,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,2021,4,9
3576,divine_comedian,iviangita,because your contributions are so helpful and for writing the articles and making the ideas legible for everyone ,Token Engineering Commons,2021-03-12,🙏praise,35.0,1000.0,400.0,0.001804401176,1.864547882,27.29939927,divine_comedian,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,12
5962,xgabi,GriffGreen,donating to the Commons Simulator Grant... which btw... watch out for an email this week for a special invite to be the first  to play the game before its completely done ;-D,Telegram,2021-01-05,Commons Stack,45.0,55.0,40.0,0.001210085352,0.9075640141,9.46038485,xgabi,Griff,Jake,Zepti,#9 Jan 15,,,,Commons Stack,Telegram:Commons Stack,2021,1,5
6136,Tam2140,iviangita,the energy in pushing and motivating Zep to do things,Telegram,2021-01-08,TE Praise,100.0,155.0,170.0,0.003644181359,2.733136019,6.032774268,tam2140,Griff,Jake,Zepti,#9 Jan 15,,,,TE Praise,Telegram:TE Praise,2021,1,8
2864,solsista,JuankBell,for presenting in the Metafest today!!!,Token Engineering Commons,2021-03-18,🙏praise,15.0,100.0,200.0,0.00149731885,1.672006049,19.76290644,solsista,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,18
4280,rdfbbx#6437,rdfbbx#6437,test local ,Bot Training Ground,2021-02-08,общее,,,,0.0,0.0,21.99425075,@rdfbbx#6437,Zep,Griff,Juanka,#12 Feb 26,,,,общее,Bot Training Ground:общее,2021,2,8
4171,zeptimusQ,iviangita,helping in Discord migration,Telegram,2021-02-26,TE Praise,,,,0.0,1.8956228956228955,49.28619529,zeptimusq,Zep,Griff,Juanka,#12 Feb 26,,,,TE Praise,Telegram:TE Praise,2021,2,26
3804,JuankBell,GriffGreen,for eash dishing praise over 20 times. The Gratitude culture you all bring to the community is what makes it so nice to be here ,Commons Stack,2021-03-08,praise,25.0,1000.0,1000.0,0.003039549549,3.140867867,8.349620952,JuankBell,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Commons Stack:praise,2021,3,8
2228,JuankBell,zeptimusQ,"for taking time to brainstorm on the Gravity survey! I'm sure we will do a great tool to gather information for the purpose of identifying feelings, needs and requests related to conflict management in Decentralized communities",Token Engineering Commons,2021-03-31,🙏praise,,,,0.0,1.335656214,7.413129907,JuankBell,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,2021,3,31
3785,liviade,iviangita,having the first meeting with Santi,Telegram,2021-03-12,TE Praise,25.0,500.0,100.0,0.0007906872343,0.8170434755,8.736447588,liviade,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,2021,3,12
4410,GriffGreen,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-02-19,Commons Stack,,,,0.0,1.8956228956228955,10.80477003,griffgreen,Zep,Griff,Juanka,#12 Feb 26,,,,Commons Stack,Telegram:Commons Stack,2021,2,19
6802,Tonga2020,JessicaZartler,his heart and always showing up! So grateful to have you with us offering your ideas and energy 🙏🏼🌟,Telegram,2020-12-16,TE Praise,21.0,60.0,35.0,0.002014656859,1.518043943,25.4332075,tonga2020,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,16
7156,ygganderson,iviangita,"initiating the TEC lab that benefits the TE Community and lets us move toward the actual TE public good space which is our end goal, for giving the minutes of the videos so people can catch up on the WGs, and for bringing Durgadas to this wonderful group",Telegram,2020-12-04,TE Praise,150.0,140.0,150.0,0.005249650068,,,ygganderson,Griff,Zep,Santi,#6 Dec 4,4.112225887,44.04111808,,TE Praise,Telegram:TE Praise,2020,12,4
1335,liviade,iviangita,for their ongoing support for Suga,Token Engineering Commons,2021-04-16,🙏praise,1000.0,100.0,80.0,0.0009269003455,1.112280415,8.26473812,liviade,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,16
1002,Santigs67,Tam2140,for GrimFolks - I'm on that airdrop train today - and being so future forward. It's a pleasure to live in this future with you. 🧑🏽‍🚀,Token Engineering Commons,2021-04-16,🙏praise,500.0,100.0,100.0,0.0009387847314,1.126541678,26.79051054,Santigs67,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,16
2429,freedumbs00,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-03-27,Commons Stack,,20.0,25.0,0.0003229253324,0.3713641322,5.810801582,freedumbs00,-,Juank,Ivy,#15 Apr 9,,,,Commons Stack,Telegram:Commons Stack,2021,3,27
3156,danibelle,GriffGreen,the major milestone of getting out the Giveth.io,TG,2021-03-26,TE Praise,50.0,100.0,100.0,0.001628715905,1.818732761,6.975842024,danibelle,Jake,Juank,Eduardo,#14 Mar 26,,,,TE Praise,TG:TE Praise,2021,3,26
