,To,From,Reason for dishing,Server,Date,Room,v1 norm,v2 norm,v3 norm,Avg %,IH per Praise,IH per person,Unnamed: 12,v1,v2,v3,period,Cred per Praise,Cred per person,To.1,Room-NoEmoji,Source,Year,Month,Day
617,Tam2140,iviangita,for participating in the MVV polishing ,Token Engineering Commons,2021-05-07,🙏praise,1000.0,150.0,100.0,0.0008830136242,1.0596163490000001,4.797711404,Tam2140,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,5,7
5784,zeptimusQ,JuankBell,"their influence in making my experience in the TEC something unforgettable, motivating and enlightening. Much gratitude, admiration and respect to all of you.",Telegram,2021-01-02,TE Praise,,,,0.0,1.6447368421052633,54.27631579,zeptimusq,Griff,Jake,Zepti,#9 Jan 15,,,,TE Praise,Telegram:TE Praise,2021,1,2
3915,JessicaZartler,iviangita,for joining the TEC Weekly Sync 🙏 https://www.youtube.com/watch?v=NR9-ca0HqyA ,Token Engineering Commons,2021-03-12,🙏praise,25.0,1000.0,10.0,0.0007346939862,0.7591837856999999,5.240538869,JessicaZartler,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,12
776,Krisjones,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,Telegram,2021-05-08,TE Praise,500.0,25.0,100.0,0.0004317674408,0.518120929,3.07265941,Krisjones,Metaverde,Juank,Edu,#17 May 7,,,,TE Praise,Telegram:TE Praise,2021,5,8
6279,JamesSimbouras,jeffemmett,"hosting, presenting, recording, editing, and uploading the cadCAD community call this month!",Telegram,2021-01-08,cadCAD_org,120.0,25.0,60.0,0.001686937801,1.265203351,1.265203351,jamessimbouras,Griff,Jake,Zepti,#9 Jan 15,,,,cadCAD_org,Telegram:cadCAD_org,2021,1,8
3704,akrtws ,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,Telegram,2021-03-12,TE Praise,25.0,500.0,100.0,0.0007906872343,0.8170434755,10.06413688,akrtws,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,2021,3,12
6613,metaverde,iviangita,being present in the call,Telegram,2020-12-27,TE Praise,5.0,25.0,50.0,0.001569963529,0.6803175293000001,2.2171954659999997,metaverde,Griff,Jake,Juanka,#8 Jan 1,,,,TE Praise,Telegram:TE Praise,2020,12,27
3554,Mount Manu#3530,iviangita,for coming in with a lot of enthusiasm and energy ,Token Engineering Commons,2021-03-05,🙌🏿praise,50.0,1000.0,500.0,0.002279815548,2.3558093999999996,28.73415308,Mount Manu#3530,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,5
7119,aaron_soskin,liviade,"joining the bookclub yesterday! It's amazing to see this room so full, thanks for your presence, reflections and commitment 🙌⭐️📚🤓",Telegram,2020-12-09,TE Praise,5.0,45.0,50.0,0.0014478518609999998,1.090956377,1.090956377,aaron_soskin,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,9
7322,akrtws ,JuankBell,"leading so many activities in the TE space (cadCAD, Ocean, Balancer, Smart contracts study groups and the TE book club, TE Philosophy with so many insights. Also for encouraging and providing easy access to everyone who wants to learn TE.",Telegram,2020-11-26,TE Praise,1000.0,700.0,500.0,0.025415200099999997,,,akrtws,Griff,Zep,Santi,#6 Dec 4,19.90857341,19.90857341,,TE Praise,Telegram:TE Praise,2020,11,26
5438,JuankBell,iviangita,joining the TEC Weekly Sync 🙌🏽😁,Telegram,2021-01-29,TE Praise,,,,0.0,1.9815994338287328,8.718680184,juankbell,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,29
4801,zeptimusQ,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 💪🙏,Telegram,2021-02-05,TE Commons,,,,0.0,2.1953405017921144,46.10215054,,Zep,Jake,Juanka,#11 Feb 12,,,,TE Commons,Telegram:TE Commons,2021,2,5
4972,GriffGreen,GriffGreen,joining our Commons Stack Simulator sync & continuing to push this project to the finish line!!,Telegram,2021-02-10,CS dDEV Team,40.0,50.0,60.0,0.001952063723,1.594185374,9.881107706,griffgreen,Zep,Jake,Juanka,#11 Feb 12,,,,CS dDEV Team,Telegram:CS dDEV Team,2021,2,10
5133,sembrestels,iviangita,his creative inspirations,Telegram,2021-02-05,TE Praise,160.0,50.0,100.0,0.003772435095,3.080821995,3.396597994,sembrestels,Zep,Jake,Juanka,#11 Feb 12,,,,TE Praise,Telegram:TE Praise,2021,2,5
6553,liviade,freedumbs00,being in the Hatch Params call,Telegram,2020-12-23,TE Praise,20.0,25.0,30.0,0.001518937343,0.658206182,3.1129480519999997,liviade,Griff,Jake,Juanka,#8 Jan 1,,,,TE Praise,Telegram:TE Praise,2020,12,23
7062,knobsDAO,cranders71,"all of the insights, difficult questions, and productivity on today's Legal WG weekly sync. Thanks also to coach b, dr llau, and anja; and a double shoutout to Santi for leading 📜☄",Telegram,2020-12-11,TE Praise,21.0,45.0,50.0,0.00205164823,1.545916941,2.584516638,knobsdao,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,11
7331,JuankBell,iviangita,coming in strong with the conflict res that’s gonna be a game changer for DAO and for Gravity and its potential,Telegram,2020-11-27,TE Praise,150.0,150.0,150.0,0.005356453443,,,juankbell,Griff,Zep,Santi,#6 Dec 4,4.19588853,18.44834544,,TE Praise,Telegram:TE Praise,2020,11,27
1263,jeffemmett,iviangita,because you are the reasons a lot of us are here,Token Engineering Commons,2021-04-23,🙏praise,1000.0,250.0,200.0,0.002095619658,2.51474359,10.07540818,jeffemmett,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,23
7056,daithic,JessicaZartler,all their recent and huge contributions to the forum discussions! 🙏🏼🌟🌟🌟 (Please poke me if I missed you to dish you 😁),Telegram,2020-12-07,TE Praise,21.0,100.0,100.0,0.0034303780330000003,2.5847898480000002,2.5847898480000002,daithic,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,7
1054,cranders71,liviade,"@AnnaMarieSwan, @freedumbs00, @natesuits, @Juankbell, @mateodaza, @griff, @santigs, @Suga, @Zeptimus, @AmwFund, @durgadas, @Tam2140, @chuygarcia92🐝, for joining soft gov! It's always so insightful to spend this time with you!",Token Engineering Commons,2021-04-13,🙏praise,1000.0,60.0,50.0,0.0006238180076000001,0.7485816090999999,23.12587137,cranders71,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,13
5350,durgadasji,PKK777,"their first gravity session, the presentation and all the material you guys provided. Really awesome, looking forward learn more about it 🙏🏼",Telegram,2021-01-21,TE Praise,,0.0,0.0,0.0,0.0,16.5398834,durgadasji,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,21
2730,Luukweber,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-04-09,Commons Stack,,20.0,25.0,0.0003229253324,0.3713641322,0.3713641322,Luukweber,-,Juank,Ivy,#15 Apr 9,,,,Commons Stack,Telegram:Commons Stack,2021,4,9
583,xgabi,iviangita,for helping Paulo with some issues related to the hatch connector ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,5.005165508,xgabi,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,30
3875,freedumbs00,iviangita,for sending his praises even he cannot attend the Thursday call ,Token Engineering Commons,2021-03-12,🙏praise,,,,0.0,1.8890920170627663,6.517466392,freedumbs00,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,12
3202,naynaysoo,JessicaZartler,for all of his contributions in TEC/CS communicartions,Commons Stack,2021-03-22,🙌praise,25.0,100.0,100.0,0.001234425234,1.378441511,6.528198081,naynaysoo,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Commons Stack:praise,2021,3,22
1356,JuankBell,GriffGreen,for defying the odds and getting the praise quant done!,Token Engineering Commons,2021-04-10,🙏praise,,,,0.0,1.5075376884422111,7.688681407000001,JuankBell,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,10
4350,atacas,iviangita,he’s been looking at the community through this research lens and for the interesting conversations with Livia on the TEC case study,Telegram,2021-02-19,TE Praise,900.0,1000.0,250.0,0.007349065871999999,10.53366108,13.31726536,atacas,Zep,Griff,Juanka,#12 Feb 26,,,,TE Praise,Telegram:TE Praise,2021,2,19
2221,JuankBell,iviangita,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 🙏,Token Engineering Commons,2021-03-27,🙏praise,,,,0.0,1.3356562140000001,7.413129907,JuankBell,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,2021,3,27
2995,GriffGreen,vegayp,"@Tam2140, @Zeptimus, @freedumbs00, @griff, for joining the Hatch Outreach call!",Token Engineering Commons,2021-03-24,🙏praise,15.0,200.0,100.0,0.0014962336439999998,1.6707942359999999,9.632016576,GriffGreen,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,24
6020,akrtws ,GriffGreen,donating to the Commons Simulator Grant... which btw... watch out for an email this week for a special invite to be the first  to play the game before its completely done ;-D,Telegram,2021-01-05,Commons Stack,45.0,55.0,40.0,0.001210085352,0.9075640141,8.078071742,akrtws,Griff,Jake,Zepti,#9 Jan 15,,,,Commons Stack,Telegram:Commons Stack,2021,1,5
2930,shawn_westrick,JuankBell,for bringing so much value into this world. It's amazing to feel part of this community of talented and mindful people.,Token Engineering Commons,2021-03-22,🙏praise,15.0,100.0,100.0,0.0010767089659999998,1.2023250109999999,12.84505304,shawn_westrick,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,22
4096,tze42,Krisjones,for getting into the server and chatting a bit about how we can work together in DMs! ,Commons Stack,2021-03-08,praise,25.0,1000.0,50.0,0.0008278194633999999,0.8554134456,1.6952373440000001,tze42,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Commons Stack:praise,2021,3,8
3165,JuankBell,liviade,joining soft gov call!,Telegram,2021-03-18,TE Praise,,,,0.0,1.6277939747327528,6.592937318,juankbell,Jake,Juank,Eduardo,#14 Mar 26,,,,TE Praise,Telegram:TE Praise,2021,3,18
6884,GriffGreen,freedumbs00,their contributions on a Sunday,Telegram,2020-12-07,TE Praise,34.0,45.0,50.0,0.002542232781,1.9155723999999998,10.26614504,griffgreen,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,7
2731,lefterisjp,iviangita,for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Commons Stack,2021-03-27,🙌praise,,20.0,25.0,0.0003229253324,0.3713641322,0.3713641322,lefterisjp,-,Juank,Ivy,#15 Apr 9,,,,praise,Commons Stack:praise,2021,3,27
5430,JuankBell,freedumbs00,putting cooking utensils in perspective for future choices,Telegram,2021-01-28,TE Praise,,,,0.0,1.9815994338287328,8.718680184,juankbell,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,28
6593,Tam2140,Tonga2020,her amazing energy and work predisposition,Telegram,2020-12-19,DUPLICATE,0.0,0.0,0.0,0.0,0.0,2.506925035,tam2140,Griff,Jake,Juanka,#8 Jan 1,,,,DUPLICATE,Telegram:DUPLICATE,2020,12,19
5220,matiasbd,iviangita,mentioning or retweeting Commons Stack on the socials the past week and for joining the CS Telegram channel! 😊🙏🏼,Telegram,2021-02-12,Commons Stack,10.0,15.0,15.0,0.0005283808294,0.43151101070000003,0.43151101070000003,matiasbd,Zep,Jake,Juanka,#11 Feb 12,,,,Commons Stack,Telegram:Commons Stack,2021,2,12
5456,ygganderson,iviangita,"all the magic he’s making in the parameters side, for what he has to do these days with Jake, for doing training for 1hive and spreading the word on Conviction Voting, and for the Lab training last week",Telegram,2021-01-29,TE Praise,10000.0,100.0,200.0,0.004712008286,4.397874400000001,8.930831576000001,ygganderson,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,29
6992,Tam2140,iviangita,working hard to assess when we can launch the TE project and her amazing work on the Miro board,Telegram,2020-12-11,TE Praise,,,,0.0,1.984210526,6.250621053,tam2140,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,11
3558,Mount Manu#3530,JessicaZartler,all their work on Hatcher comms! 🌟🌟🌟,Telegram,2021-03-09,TE Praise,25.0,1000.0,100.0,0.0009442263099999999,0.9757005204000001,28.73415308,Mount Manu#3530,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,2021,3,9
6133,Tam2140,liviade,joining soft gov call and working on the code of conduct document!! 🙌⚡️⚡️⚡️,Telegram,2021-01-06,TE Praise,45.0,55.0,45.0,0.001249495772,0.9371218291,6.032774268,tam2140,Griff,Jake,Zepti,#9 Jan 15,,,,TE Praise,Telegram:TE Praise,2021,1,6
1004,Santigs67,iviangita,for meeting with Suga this week,Token Engineering Commons,2021-04-23,🙏praise,1000.0,100.0,50.0,0.0007982581637,0.9579097965000001,26.79051054,Santigs67,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,23
2352,chuygarcia92,zeptimusQ,for joining the stewards meeting ⚡,Token Engineering Commons,2021-04-07,🙏praise,,70.0,50.0,0.0008628017784999999,0.9922220452,6.766306821000001,chuygarcia92,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,2021,4,7
5365,GriffGreen,iviangita,the awesome Tech Spec forum post and for always being there in the Params team and working on a lot of documentation that are very helpful with the models in the Lab,Telegram,2021-01-22,TE Praise,20000.0,50.0,150.0,0.0040362026370000005,3.7671224619999997,12.43401535,griffgreen,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,22
1045,cranders71,Tam2140,"for tying it all together in each blog post. They're smart, informative and fun to read! Another masterpiece, maestro.",Token Engineering Commons,2021-04-14,🙏praise,1000.0,100.0,150.0,0.001227065436,1.472478524,23.12587137,cranders71,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,14
3864,freedumbs00,iviangita,for participating in Source Cred hack sessions ,Token Engineering Commons,2021-03-05,🙌🏿praise,,,,0.0,1.8890920170627663,6.517466392,freedumbs00,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,5
368,VitorMarthendal,iviangita,because the TEC Hatch Config Dashboard is looking cool and amazing and is basically done and because the dashboard is awesome and evolves over time ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,200.0,200.0,0.0013423932829999998,1.61087194,7.559265334,VitorMarthendal,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,30
3354,divine_comedian,iviangita,engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,TG,2021-03-20,TE Praise,15.0,50.0,100.0,0.0008669466262999999,0.9680903993000001,4.427583805,divine_comedian,Jake,Juank,Eduardo,#14 Mar 26,,,,TE Praise,TG:TE Praise,2021,3,20
5612,chuygarcia92,chuygarcia92,45 minutes of reviewing information for tomorrow's forum post: https://docs.google.com/document/d/1oKsEcnah4xuBxWFAMKcPn-72NSOreUFkhn2SiAfalQo/edit?usp=sharing,Telegram,2021-01-25,Gardens Swarm,3750.0,100.0,25.0,0.00241970594,2.25839221,5.871911145,chuygarcia92,MetaVerde,Jake,Juanka,#10 Jan 29,,,,Gardens Swarm,Telegram:Gardens Swarm,2021,1,25
4378,liviade,iviangita,joining the discussion and hacking sessions on Source Cred,Telegram,2021-02-26,TE Praise,120.0,100.0,80.0,0.001171512744,1.6791682669999999,11.95672351,liviade,Zep,Griff,Juanka,#12 Feb 26,,,,TE Praise,Telegram:TE Praise,2021,2,26
6218,phil_h,GriffGreen,mentioning us or retweeting us on the socials in December! Thank you for helping us growing the Commons Stack community and spreading the message! 💪🙏,Telegram,2021-01-04,Commons Stack,45.0,25.0,10.0,0.0006846054903999999,0.5134541178,4.2069598,phil_h,Griff,Jake,Zepti,#9 Jan 15,,,,Commons Stack,Telegram:Commons Stack,2021,1,4
317,GriffGreen,iviangita,because the TEC Hatch Config Dashboard is looking cool and amazing and is basically done and because the dashboard is awesome and evolves over time ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,200.0,200.0,0.0013423932829999998,1.61087194,8.927063614,GriffGreen,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,30
5313,iviangita,JuankBell,their amazing document on Transparency criteria/checklist on the working groups.,Telegram,2021-01-28,TE Praise,10000.0,100.0,200.0,0.004712008286,4.397874400000001,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,28
308,Laurenluz,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,Telegram,2021-05-08,TE Praise,500.0,25.0,100.0,0.0004317674408,0.518120929,9.262478414,Laurenluz,Metaverde,Juank,Edu,#17 May 7,,,,TE Praise,Telegram:TE Praise,2021,5,8
4622,Krisjones,iviangita,being the heroes who are working hard yet not being seen by the community,Telegram,2021-02-19,TE Praise,300.0,400.0,150.0,0.0030221229019999998,4.331709493,5.374262556000001,krisjones,Zep,Griff,Juanka,#12 Feb 26,,,,TE Praise,Telegram:TE Praise,2021,2,19
7288,Santigs67,GriffGreen,spending time to do the planning sessions with Tamara to move toward the right direction,Telegram,2020-11-26,TE Praise,,,,0.0,,,santigs67,Griff,Zep,Santi,#6 Dec 4,1.119370091,24.62614201,,TE Praise,Telegram:TE Praise,2020,11,26
5626,rubenrussel7,iviangita,helping Tam a lot with PrimeDAO,Telegram,2021-01-22,TE Praise,2000.0,50.0,150.0,0.002639639115,2.463663174,4.588208999,rubenrussel7,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,22
3317,markop,GriffGreen,the major milestone of getting out the Giveth.io,TG,2021-03-26,TE Praise,50.0,100.0,100.0,0.0016287159049999998,1.818732761,4.522869831,markop,Jake,Juank,Eduardo,#14 Mar 26,,,,TE Praise,TG:TE Praise,2021,3,26
4552,VitorMarthendal,markop,taking the time to explain ALL parameters in the Commons Simulator and TEC Hatch dashboard.,Telegram,2021-02-18,CS dDEV Team,400.0,300.0,100.0,0.002822401286,4.045441843,6.286065299,vitormarthendal,Zep,Griff,Juanka,#12 Feb 26,,,,CS dDEV Team,Telegram:CS dDEV Team,2021,2,18
1297,danlessa,GriffGreen,for recommending Commons Stack to,Commons Stack,2021-04-19,🙌praise,1000.0,200.0,80.0,0.001363000736,1.6356008830000002,8.332217717,danlessa,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Commons Stack:praise,2021,4,19
4098,XQTStrategy,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-03-05,Commons Stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,1.679647796,XQTStrategy,Jake,Metaverde,Griff,#13 Mar 12,,,,Commons Stack,Telegram:Commons Stack,2021,3,5
7268,solsista,akrtws ,onboarding amazing mentors to TE Academy,Telegram,2020-11-26,TE Praise,50.0,50.0,50.0,0.0017854844810000002,,,solsista,Griff,Zep,Santi,#6 Dec 4,1.39862951,25.1057595,,TE Praise,Telegram:TE Praise,2020,11,26
322,GriffGreen,Tam2140,for the memes too! ,Token Engineering Commons,2021-04-27,🍄memes,1000.0,200.0,100.0,0.001042633091,1.25115971,8.927063614,GriffGreen,Metaverde,Juank,Edu,#17 May 7,,,,memes,Token Engineering Commons:memes,2021,4,27
2321,mzargham,jeffemmett,their hard work over the past year and a half to prepare this academic paper for Frontiers In Blockchain!,Telegram,2021-04-01,Commons Stack,,200.0,200.0,0.002872670811,3.303571432,6.857787261,mzargham,-,Juank,Ivy,#15 Apr 9,,,,Commons Stack,Telegram:Commons Stack,2021,4,1
6952,liviade,liviade,joining the last soft gov meeting!! Thanks so much for your presence and contributions!,Telegram,2020-12-18,TE Praise,5.0,60.0,50.0,0.001627198322,1.226093936,7.65769915,liviade,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,18
7453,JonathanBSci,GriffGreen,getting the cadCAD Education up and running,Telegram,2020-11-26,TE Praise,100.0,100.0,100.0,0.0035709689620000004,,,jonathanbsci,Griff,Zep,Santi,#6 Dec 4,2.79725902,5.510855397,,TE Praise,Telegram:TE Praise,2020,11,26
2597,Krisjones,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-04-02,Commons Stack,,20.0,15.0,0.0002516088297,0.28935015420000004,2.100073445,Krisjones,-,Juank,Ivy,#15 Apr 9,,,,Commons Stack,Telegram:Commons Stack,2021,4,2
418,chuygarcia92,iviangita,for improving the transparency in Comms 🙌 😁 ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,7.18127319,chuygarcia92,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,30
6087,liviade,JuankBell,her leadership in soft gov and her continous work in the community and all our projects.,Telegram,2021-01-15,TE Praise,200.0,100.0,250.0,0.004555853768999999,3.416890327,6.767403323,liviade,Griff,Jake,Zepti,#9 Jan 15,,,,TE Praise,Telegram:TE Praise,2021,1,15
7372,liviade,iviangita,"all her work, energy, and enthusiasm in the TE community and turning it into an encouraging and welcoming space",Telegram,2020-11-27,TE Praise,100.0,120.0,100.0,0.003784575712,,,liviade,Griff,Zep,Santi,#6 Dec 4,2.964584308,9.052678764,,TE Praise,Telegram:TE Praise,2020,11,27
6949,liviade,iviangita,"all her work for SoftGov and Ostrom’s principles, for doing so much work on top of SoftGov and helping many other groups and dealing all these documents we generate and putting them together, for supporting Jess with anything that she needs",Telegram,2020-12-18,TE Praise,21.0,200.0,100.0,0.0046260211100000006,3.4857069060000003,7.65769915,liviade,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,18
4458,TannrA,JessicaZartler,for his work on Pictosis and Skills Forest (NFT research group)! ,Commons Stack,2021-02-19,praise,300.0,500.0,150.0,0.0032834562770000003,4.706287331,9.479180909,tannra,Zep,Griff,Juanka,#12 Feb 26,,,,praise,Commons Stack:praise,2021,2,19
6151,krrisis,GriffGreen,donating to the Commons Simulator Grant... which btw... watch out for an email this week for a special invite to be the first  to play the game before its completely done ;-D,Telegram,2021-01-05,Commons Stack,45.0,55.0,40.0,0.001210085352,0.9075640141,5.475920904,krrisis,Griff,Jake,Zepti,#9 Jan 15,,,,Commons Stack,Telegram:Commons Stack,2021,1,5
3844,Tam2140,JessicaZartler,joining the Comms Working Group call and their energy in supporting the work - have beautiful day everyone! 🙏🏼💫🌈,Telegram,2021-03-09,TE Praise,25.0,1000.0,50.0,0.0008278194633999999,0.8554134456,6.7723309270000005,Tam2140,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,2021,3,9
6559,danibelle,GriffGreen,joining our Commons Stack Simulator sync yesterday & continuing to push this project to the finish line!! ,Telegram,2020-12-23,CS dDEV Team,20.0,25.0,30.0,0.001518937343,0.658206182,3.036144815,danibelle,Griff,Jake,Juanka,#8 Jan 1,,,,CS dDEV Team,Telegram:CS dDEV Team,2020,12,23
3013,GriffGreen,JuankBell,"for their contributions to Gravity and to me as a person! Thank you, I'm sorry, forgive me, and I love and honor you.",Token Engineering Commons,2021-03-24,🙏praise,15.0,100.0,100.0,0.0010767089659999998,1.2023250109999999,9.632016576,GriffGreen,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,24
3184,JuankBell,JuankBell,"for their contributions to Gravity and to me as a person! Thank you, I'm sorry, forgive me, and I love and honor you.",Token Engineering Commons,2021-03-24,🙏praise,,,,0.0,0.0,6.592937318,JuankBell,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,24
1461,solsista,iviangita,engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,Telegram,2021-04-16,TE Praise,1500.0,25.0,40.0,0.0005021792123,0.6026150547,6.233695341000001,solsista,Metaverde,Juank,Ivy,#16 Apr 24,,,,TE Praise,Telegram:TE Praise,2021,4,16
1291,MerlinEgalite,GriffGreen,joining our Commons Stack Simulator sync & continuing to improve the game!,Telegram,2021-04-21,CS dDEV Team,2500.0,50.0,50.0,0.0008018391742,0.9622070091,8.419767569,MerlinEgalite,Metaverde,Juank,Ivy,#16 Apr 24,,,,CS dDEV Team,Telegram:CS dDEV Team,2021,4,21
4343,danibelle,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-02-19,Commons Stack,10.0,20.0,20.0,0.0002077573614,0.2977855513,18.38715838,danibelle,Zep,Griff,Juanka,#12 Feb 26,,,,Commons Stack,Telegram:Commons Stack,2021,2,19
194,Nuggan#5183,iviangita,for all the params party going on ,Token Engineering Commons,2021-05-07,🙏praise,1000.0,200.0,100.0,0.001042633091,1.25115971,14.54507931,Nuggan#5183,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,5,7
6679,jeffemmett,Tonga2020,"coming to the calls, always great to see you join!",Telegram,2020-12-24,TE Praise,45.0,25.0,30.0,0.002072463303,0.8980674315,0.49483667119999997,jeffemmett,Griff,Jake,Juanka,#8 Jan 1,,,,TE Praise,Telegram:TE Praise,2020,12,24
373,VitorMarthendal,iviangita,for excellent work on the hatch dashboard ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,150.0,100.0,0.0008830136242,1.0596163490000001,7.559265334,VitorMarthendal,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,30
4005,paulo_c2d,sembrestels,a very funny latenight hacksesh!,Telegram,2021-03-03,TE Praise,50.0,1000.0,100.0,0.001348560775,1.393512801,3.482308843,paulo_c2d,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,2021,3,3
4853,cranders71,iviangita,joining the TEC Weekly Sync 🙌🏽🌟,Telegram,2021-02-05,TE Praise,40.0,25.0,50.0,0.001433134316,1.170393025,27.97258398,cranders71,Zep,Jake,Juanka,#11 Feb 12,,,,TE Praise,Telegram:TE Praise,2021,2,5
1123,Vyvy-vi#5040,Tam2140,for a silky smooth Spring Planning session!,Token Engineering Commons,2021-04-16,🌾stewards,1000.0,60.0,80.0,0.0007524601894,0.9029522272,15.9296445,Vyvy-vi#5040,Metaverde,Juank,Ivy,#16 Apr 24,,,,stewards,Token Engineering Commons:stewards,2021,4,16
