Category Code,QUESTIONS,,To,From,Reason for dishing,Server,Date,Room,v1 norm,v2 norm,v3 norm,Avg %,IH per Praise,IH per person,Unnamed: 12,v1,v2,v3,period,Cred per Praise,Cred per person,To.1,Room-NoEmoji,Source,Year,Month,Day,
TEC15,,3576,divine_comedian,iviangita,because your contributions are so helpful and for writing the articles and making the ideas legible for everyone,Token Engineering Commons,2021-03-12,🙏praise,35,1000,400,1.804.401.176,1.864.547.882,2.729.939.927,divine_comedian,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,12,
TEC13,,5962,xgabi,GriffGreen,donating to the Commons Simulator Grant... which btw... watch out for an email this week for a special invite to be the first to play the game before its completely done,-D,Telegram,2021-01-05,Commons Stack,45,55,40,1.210.085.352,9.075.640.141,946.038.485,xgabi,Griff,Jake,Zepti,#9 Jan 15,,,,Commons Stack,Telegram:Commons Stack,2021,1,5
TEC16,,6136,Tam2140,iviangita,the energy in pushing and motivating Zep to do things,Telegram,2021-01-08,TE Praise,100,155,170,3.644.181.359,2.733.136.019,6.032.774.268,tam2140,Griff,Jake,Zepti,#9 Jan 15,,,,TE Praise,Telegram:TE Praise,2021,1,8,
TEC15,,2864,solsista,JuankBell,for presenting in the Metafest today!!!,Token Engineering Commons,2021-03-18,🙏praise,15,100,200,149.731.885,1.672.006.049,1.976.290.644,solsista,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,18,
TEC14,,4280,rdfbbx#6437,rdfbbx#6437,test local,Bot Training Ground,2021-02-08,общее,,,,0,0,2.199.425.075,@rdfbbx#6437,Zep,Griff,Juanka,#12 Feb 26,,,,общее,Bot Training Ground:общее,2021,2,8,
TEC14,,4171,zeptimusQ,iviangita,helping in Discord migration,Telegram,2021-02-26,TE Praise,,,,0,18.956.228.956.229,4.928.619.529,zeptimusq,Zep,Griff,Juanka,#12 Feb 26,,,,TE Praise,Telegram:TE Praise,2021,2,26,
TEC16,,3804,JuankBell,GriffGreen,for eash dishing praise over 20 times. The Gratitude culture you all bring to the community is what makes it so nice to be here,Commons Stack,2021-03-08,praise,25,1000,1000,3.039.549.549,3.140.867.867,8.349.620.952,JuankBell,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Commons Stack:praise,2021,3,8,
TEC17,,2228,JuankBell,zeptimusQ,"for taking time to brainstorm on the Gravity survey! I'm sure we will do a great tool to gather information for the purpose of identifying feelings, needs and requests related to conflict management in Decentralized communities",Token Engineering Commons,2021-03-31,🙏praise,,,,0,1.335.656.214,7.413.129.907,JuankBell,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,2021,3,31,
TEC6,,3785,liviade,iviangita,having the first meeting with Santi,Telegram,2021-03-12,TE Praise,25,500,100,7.906.872.343,8.170.434.755,8.736.447.588,liviade,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,2021,3,12,
TEC12,,4410,GriffGreen,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-02-19,Commons Stack,,,,0,18.956.228.956.229,1.080.477.003,griffgreen,Zep,Griff,Juanka,#12 Feb 26,,,,Commons Stack,Telegram:Commons Stack,2021,2,19,
TEC16,,6802,Tonga2020,JessicaZartler,his heart and always showing up! So grateful to have you with us offering your ideas and energy 🙏🏼🌟,Telegram,2020-12-16,TE Praise,21,60,35,2.014.656.859,1.518.043.943,254.332.075,tonga2020,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,16,
TEC15,,7156,ygganderson,iviangita,"initiating the TEC lab that benefits the TE Community and lets us move toward the actual TE public good space which is our end goal, for giving the minutes of the videos so people can catch up on the WGs, and for bringing Durgadas to this wonderful group",Telegram,2020-12-04,TE Praise,150,140,150,5.249.650.068,,,ygganderson,Griff,Zep,Santi,#6 Dec 4,4.112.225.887,4.404.111.808,,TE Praise,Telegram:TE Praise,2020,12,4,
TEC16,,1335,liviade,iviangita,for their ongoing support for Suga,Token Engineering Commons,2021-04-16,🙏praise,1000,100,80,9.269.003.455,1.112.280.415,826.473.812,liviade,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,16,
TEC16,,1002,Santigs67,Tam2140,for GrimFolks - I'm on that airdrop train today - and being so future forward. It's a pleasure to live in this future with you. 🧑🏽‍🚀,Token Engineering Commons,2021-04-16,🙏praise,500,100,100,9.387.847.314,1.126.541.678,2.679.051.054,Santigs67,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,16,
TEC12,,2429,freedumbs00,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-03-27,Commons Stack,,20,25,3.229.253.324,3.713.641.322,5.810.801.582,freedumbs00,-,Juank,Ivy,#15 Apr 9,,,,Commons Stack,Telegram:Commons Stack,2021,3,27,
TE1,,3156,danibelle,GriffGreen,the major milestone of getting out the Giveth.io,TG,2021-03-26,TE Praise,50,100,100,1.628.715.905,1.818.732.761,6.975.842.024,danibelle,Jake,Juank,Eduardo,#14 Mar 26,,,,TE Praise,TG:TE Praise,2021,3,26,
TEC16,,4610,freedumbs00,iviangita,his absence is really felt this week,Telegram,2021-02-19,TE Praise,60,100,100,1.074.813.885,1.540.566.568,5.533.341.318,freedumbs00,Zep,Griff,Juanka,#12 Feb 26,,,,TE Praise,Telegram:TE Praise,2021,2,19,
TEC16,,518,liviade,iviangita,"for the questions she asks in every Soft Gov call, because she is everywhere and she is like the soul of this community, and for finalizing the MVV",Token Engineering Commons,2021-05-07,🙏praise,1000,100,100,723.394.157,8.680.729.884,618.923.096,liviade,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,5,7,
TEC14,,4318,geleeroyale,iviangita,contributing to making the Swiss Membership DApp what it is today. We did it!,Telegram,2021-02-26,TE Praise,210,200,150,217.521.245,3.117.804.512,3.137.739.612,geleeroyale,Zep,Griff,Juanka,#12 Feb 26,,,,TE Praise,Telegram:TE Praise,2021,2,26,
TEC12,,4493,akrtws,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,Telegram,2021-02-26,TE Praise,20,100,20,4.528.511.394,6.490.866.332,8.173.181.427,akrtws,Zep,Griff,Juanka,#12 Feb 26,,,,TE Praise,Telegram:TE Praise,2021,2,26,
TEC12,,2730,Luukweber,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-04-09,Commons Stack,,20,25,3.229.253.324,3.713.641.322,3.713.641.322,Luukweber,-,Juank,Ivy,#15 Apr 9,,,,Commons Stack,Telegram:Commons Stack,2021,4,9,
TEC15,,4672,vegayp,iviangita,building relationships and connecting people,Telegram,2021-02-26,TE Praise,230,200,100,1.948.607.585,2.793.004.205,4.815.779.724,vegayp,Zep,Griff,Juanka,#12 Feb 26,,,,TE Praise,Telegram:TE Praise,2021,2,26,
TEC6,,1017,Suga#8514,iviangita,"for jumping in onboarding and really trying to understand our community and helping so much, for all the onboarding work you have been doing, for the nice onboarding session with Jess, for awesome 1-on-1s and her onboarding stuff is awesome and important",Token Engineering Commons,2021-04-23,🙏praise,1000,100,150,1.227.065.436,1.472.478.524,2.599.353.141,Suga#8514,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,23,
TEC2,,3754,liviade,zeptimusQ,leading and assisting last softgov call we notice someone was missing when we were quanting it ☺️,Telegram,2021-03-01,TE Praise,25,2500,200,163.765.723,1.692.245.805,8.736.447.588,liviade,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,2021,3,1,
TEC12,,3014,GriffGreen,GriffGreen,joining our Commons Stack Simulator sync & sorry for not recording it!!,TG,2021-03-17,CS dDEV Team,25,60,100,1.066.615.363,1.191.053.822,9.632.016.576,GriffGreen,Jake,Juank,Eduardo,#14 Mar 26,,,,CS dDEV Team,TG:CS dDEV Team,2021,3,17,
TEC15,,487,jeffemmett,liviade,voting in the MVV and sharing about it 🌈✨🥳,Telegram,2021-04-27,TE Commons,1000,100,100,723.394.157,8.680.729.884,6.257.951.473,jeffemmett,Metaverde,Juank,Edu,#17 May 7,,,,TE Commons,Telegram:TE Commons,2021,4,27,
TEC15,,7591,bierlingm,iviangita,inviting Ruben to the community,Telegram,2020-11-27,TE Praise,100,60,50,2.434.716.635,,,bierlingm,Griff,Zep,Santi,#6 Dec 4,1.907.194.697,1.907.194.697,,TE Praise,Telegram:TE Praise,2020,11,27,
TEC12,,6148,krrisis,GriffGreen,mentioning us or retweeting us on the socials in December! Thank you for helping us growing the Commons Stack community and spreading the message! 💪🙏,Telegram,2021-01-04,Commons Stack,45,25,10,6.846.054.904,5.134.541.178,5.475.920.904,krrisis,Griff,Jake,Zepti,#9 Jan 15,,,,Commons Stack,Telegram:Commons Stack,2021,1,4,
TEC1,,1553,T Wells#9070,chuygarcia92,for their commitment to create high quality content for the TEC,Token Engineering Commons,2021-04-22,🙏praise,3000,100,100,1.308.170.074,1.569.804.089,5.355.080.131,T Wells#9070,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,22,
TEC16,,5009,MerlinEgalite,GriffGreen,getting shit done!,Telegram,2021-02-05,Swiss Membership (CSTK Token) DApp,150,100,100,4.466.462.261,3.647.610.847,749.171.896,merlinegalite,Zep,Jake,Juanka,#11 Feb 12,,,,Swiss Membership (CSTK Token) DApp,Telegram:Swiss Membership (CSTK Token) DApp,2021,2,5,
TEC1,,1597,naynaysoo,iviangita,for all their support to Chuy in Comms,Token Engineering Commons,2021-04-23,🙏praise,1000,70,100,8.818.316.829,1.058.198.019,5.258.861.806,naynaysoo,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,23,
TEC12,,4269,rdfbbx#6437,rdfbbx#6437,test,Token Engineering Commons,2021-02-08,🙌🏿praise,,,,0,0,2.199.425.075,@rdfbbx#6437,Zep,Griff,Juanka,#12 Feb 26,,,,praise,Token Engineering Commons:praise,2021,2,8,
TEC15,,5392,GriffGreen,iviangita,engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,Telegram,2021-01-22,TE Commons,2000,25,25,8.810.108.608,8.222.768.034,1.243.401.535,griffgreen,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Commons,Telegram:TE Commons,2021,1,22,
TEC14,,4455,paxthemax,iviangita,contributing to making the Swiss Membership DApp what it is today. We did it!,Telegram,2021-02-26,TE Praise,210,200,150,217.521.245,3.117.804.512,9.614.060.047,paxthemax,Zep,Griff,Juanka,#12 Feb 26,,,,TE Praise,Telegram:TE Praise,2021,2,26,
TEC12,,1068,iviangita,iviangita,for attending the Transparency call today,Token Engineering Commons,2021-04-12,🙏praise,,,,0,150.753.768.844.221,195.979.799,iviangita,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,12,
TEC16,,4846,cranders71,ygganderson,tuning in across many facets of technical development to be a knowledge keeper for working groups like onboarding and comms!,Telegram,2021-02-04,TE Praise,120,100,100,4.126.649.838,3.370.097.367,2.797.258.398,cranders71,Zep,Jake,Juanka,#11 Feb 12,,,,TE Praise,Telegram:TE Praise,2021,2,4,
TEC15,,3962,naynaysoo,solsista,"for joining the <#810180622634844202> wg call, adding questions and helping to structure the TE community survey and deciding on first outreach radius, naming further adjacent communities, thinking about intrinsic and goodies incentives for high survey completion rate. ❤️",Token Engineering Commons,2021-03-04,🙌🏿praise,50,1000,100,1.348.560.775,1.393.512.801,3.933.219.585,naynaysoo,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,4,
TEC12,,5000,freedumbs00,JessicaZartler,joining the Communications WG call today - great teamwork and progress - thank you so much for your time and energy!!! 🙏🏼💫❤️,Telegram,2021-02-09,TE Praise,,,,0,219.534.050.179.211,7.573.781.541,,Zep,Jake,Juanka,#11 Feb 12,,,,TE Praise,Telegram:TE Praise,2021,2,9,
TEC12,,6921,katalenacaban,freedumbs00,cracking the whip and helping turnout that awesome ui for cstack!!,Telegram,2020-12-08,TE Praise,144,110,100,8.191.626.932,6.172.390.894,8.896.925.236,katalenacaban,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,8,
TEC6,,7286,Santigs67,cranders71,an entertaining and definitely useful sense making and organization session on the Onboarding WG weekly sync 🎥😂🤲,Telegram,2020-11-26,TE Praise,,,,0,,,santigs67,Griff,Zep,Santi,#6 Dec 4,1.119.370.091,2.462.614.201,,TE Praise,Telegram:TE Praise,2020,11,26,
TEC13,,6295,castall,GriffGreen,donating to the Commons Simulator Grant... which btw... watch out for an email this week for a special invite to be the first to play the game before its completely done,-D,Telegram,2021-01-05,Commons Stack,45,55,40,1.210.085.352,9.075.640.141,9.075.640.141,castall,Griff,Jake,Zepti,#9 Jan 15,,,,Commons Stack,Telegram:Commons Stack,2021,1,5
TEC3,,6822,freedumbs00,GriffGreen,setting such awesome agendas for every TE Params call and puch this effort forward,Telegram,2020-12-13,TE Praise,21,100,50,2.709.251.922,2.041.421.323,1.908.290.054,freedumbs00,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,13,
TEC12,,3853,Tam2140,iviangita,for joining the TEC Weekly Sync 🙏 https://www.youtube.com/watch?v=NR9-ca0HqyA,Token Engineering Commons,2021-03-12,🙏praise,25,1000,10,7.346.939.862,7.591.837.857,6.772.330.927,Tam2140,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,12,
TEC16,,7308,Tonga2020,sembrestels,"keeping learning thegraph and aragon connect, and taking the demaning task of coding the subgraph for the market maker. You'll need help, so don't hesitate to ask for it!",Telegram,2020-11-24,TE Praise,30,60,50,1.675.316.344,,,tonga2020,Griff,Zep,Santi,#6 Dec 4,1.312.331.136,2.180.544.171,,TE Praise,Telegram:TE Praise,2020,11,24,
TEC12,,5211,MisterBoyfriend,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 💪🙏,Telegram,2021-02-05,Commons Stack,10,10,15,447.651.032,3.655.816.761,7.970.926.868,misterboyfriend,Zep,Jake,Juanka,#11 Feb 12,,,,Commons Stack,Telegram:Commons Stack,2021,2,5,
TEC16,,6433,fabiosmendes,GriffGreen,joining our Commons Stack Simulator sync yesterday & continuing to push this project to the finish line!!,Telegram,2020-12-23,CS dDEV Team,20,25,25,1.423.151.902,6.166.991.577,6.503.418.603,fabiosmendes,Griff,Jake,Juanka,#8 Jan 1,,,,CS dDEV Team,Telegram:CS dDEV Team,2020,12,23,
TEC16,,3147,Tam2140,JuankBell,for bringing hope into this world,Token Engineering Commons,2021-03-25,🙏praise,5,100,100,9.189.926.971,1.026.208.512,763.087.726,Tam2140,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,25,
TEC14,,5305,wslyvh,GriffGreen,working on making token log work with 2 tokens,Telegram,2021-01-17,TE Praise,40000,100,100,6.006.823.039,560.636.817,2.966.046.251,wslyvh,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,17,
TEC14,,3688,sembrestels,iviangita,for undertaking the massive and complex TEC Hatch code and for facing the team every week,Token Engineering Commons,2021-03-12,🙏praise,100,2500,1000,4.713.170.172,4.870.275.844,1.063.173.166,sembrestels,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,12,
TEC6,,5336,cranders71,cranders71,"a productive, efficient Onboarding WG weekly sync 🏄‍♀️",Telegram,2021-01-28,TE Praise,1000,25,50,1.061.621.778,9.908.469.927,2.123.895.794,cranders71,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,28,
TEC12,,2616,aidanbrodieo,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-04-09,Commons Stack,,20,25,3.229.253.324,3.713.641.322,1.857.971.277,aidanbrodieo,-,Juank,Ivy,#15 Apr 9,,,,Commons Stack,Telegram:Commons Stack,2021,4,9,
TEC6,,7381,liviade,cranders71,your energy and discussion on today's Onboarding WG weekly sync ☺🙏,Telegram,2020-12-02,TE Praise,20,60,40,1.425.022.823,,,liviade,Griff,Zep,Santi,#6 Dec 4,1.116.267.878,9.052.678.764,,TE Praise,Telegram:TE Praise,2020,12,2,
TEC16,,3316,markop,iviangita,"because you are everywhere all the time, for guiding comms as Jess is redefining her role, and for doing great designs",Token Engineering Commons,2021-03-26,🙏praise,25,200,100,1.653.949.912,1.846.910.736,4.522.869.831,markop,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,26,
TEC12,,1841,zeptimusQ,markop,to for joining the Comms Weekly call.,Token Engineering Commons,2021-04-06,🙏praise,,50,50,7.181.677.027,8.258.928.581,5.103.442.555,zeptimusQ,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,2021,4,6,
TEC1,,6022,akrtws,PKK777,her TE Academy webinar „Introduction to Token Engineering“,Telegram,2021-01-08,TE Praise,150,100,120,3.125.697.439,2.344.273.079,8.078.071.742,akrtws,Griff,Jake,Zepti,#9 Jan 15,,,,TE Praise,Telegram:TE Praise,2021,1,8,
TEC12,,4138,lkngtn,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-03-12,Commons Stack,25,500,100,7.906.872.343,8.170.434.755,8.170.434.755,lkngtn,Jake,Metaverde,Griff,#13 Mar 12,,,,Commons Stack,Telegram:Commons Stack,2021,3,12,
TEC6,,1949,iviangita,zeptimusQ,for teaching me how to use the TEC members doc,Token Engineering Commons,2021-04-07,🙏praise,,,,0,1.335.656.214,2.137.049.884,iviangita,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,2021,4,7,
TEC12,,866,terry#6288,iviangita,for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Commons Stack,2021-05-07,🙌praise,500,25,100,4.317.674.408,518.120.929,1.036.241.858,terry#6288,Metaverde,Juank,Edu,#17 May 7,,,,praise,Commons Stack:praise,2021,5,7,
TE2,,2560,jeffemmett,jeffemmett,their hard work over the past year and a half to prepare this academic paper for Frontiers In Blockchain!,Telegram,2021-04-01,Commons Stack,,200,150,2.516.088.297,2.893.501.542,3.556.254.027,jeffemmett,-,Juank,Ivy,#15 Apr 9,,,,Commons Stack,Telegram:Commons Stack,2021,4,1,
TEC12,,4104,morgangr,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-03-12,Commons Stack,25,500,100,7.906.872.343,8.170.434.755,1.656.867.374,morgangr,Jake,Metaverde,Griff,#13 Mar 12,,,,Commons Stack,Telegram:Commons Stack,2021,3,12,
TEC12,,6102,freedumbs00,iviangita,joining the TEC Community Call this week 🙏🏼🌟,Telegram,2021-01-08,TE Praise,,,,0,164.473.684.210.526,6.414.607.895,freedumbs00,Griff,Jake,Zepti,#9 Jan 15,,,,TE Praise,Telegram:TE Praise,2021,1,8,
TEC12,,6915,GriffGreen,liviade,joining the TEC agreements hack session today ⚡️,Telegram,2020-12-18,TE Praise,21,45,50,205.164.823,1.545.916.941,1.026.614.504,griffgreen,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,18,
TEC12,,7149,ygganderson,liviade,joining the DAO Book Club today! ⚡️📚,Telegram,2020-12-01,TE Praise,40,60,40,1.641.994.335,,,ygganderson,Griff,Zep,Santi,#6 Dec 4,1.286.228.896,4.404.111.808,,TE Praise,Telegram:TE Praise,2020,12,1,
TEC15,,2270,Tam2140,iviangita,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,Token Engineering Commons,2021-04-03,🙏praise,,100,40,1.008.436.389,1.159.701.848,7.010.968.749,Tam2140,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,2021,4,3,
TEC12,,2514,JessicaZartler,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,Telegram,2021-04-09,TE Praise,,20,25,3.229.253.324,3.713.641.322,5.308.923.776,JessicaZartler,-,Juank,Ivy,#15 Apr 9,,,,TE Praise,Telegram:TE Praise,2021,4,9,
TEC12,,5115,vegayp,iviangita,joining the TEC Weekly Sync 🙌🏽🌟,Telegram,2021-02-05,TE Praise,40,25,50,1.433.134.316,1.170.393.025,5.155.674.751,vegayp,Zep,Jake,Juanka,#11 Feb 12,,,,TE Praise,Telegram:TE Praise,2021,2,5,
