To,From,Reason for dishing,Server,Date,Room,v1 norm,v2 norm,v3 norm,Avg %,IH per Praise,IH per person,Unnamed: 12,v1,v2,v3,period,Cred per Praise,Cred per person,To.1,Room-NoEmoji,Source,Year,Month,Day
ygganderson,solsista,"for pushing more software engineers over the edge and into the TE discord servers 🙂 a TE & Ethics evangelist almost, really really appreciate your contributions of engineering this type of bridges ",Token Engineering Commons,2021-04-28,🙏praise,10000.0,100.0,100.0,0.001662949434,1.995539321,19.82437273,ygganderson,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,28
ygganderson,iviangita,because the TEC Hatch Config Dashboard is looking cool and amazing and is basically done and because the dashboard is awesome and evolves over time ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,200.0,200.0,0.001342393283,1.61087194,19.82437273,ygganderson,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,30
ygganderson,iviangita,"for working on the Hatch Dashboard (I hadn't used it before, but it is so intuitive and swift to work with. Love it! - from Vyvy) ",Token Engineering Commons,2021-05-07,🙏praise,1000.0,200.0,200.0,0.001342393283,1.61087194,19.82437273,ygganderson,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,5,7
ygganderson,iviangita,for their work on the dashboard ,Token Engineering Commons,2021-05-07,🙏praise,1000.0,150.0,200.0,0.001182773816,1.419328579,19.82437273,ygganderson,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,5,7
ygganderson,iviangita,"because Zep is seeing him more in the call and he misses him, for all that he does, for coming to these calls, for bringing new people close to TEC, for joining the cadCAD session and helping Lauren in a python issue, and for his very cool hoodie ",Token Engineering Commons,2021-04-30,🙏praise,1000.0,200.0,100.0,0.001042633091,1.25115971,19.82437273,ygganderson,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,30
ygganderson,solsista,"for joining the <#810180622634844202> bi-weekly call, with their diverse backgrounds - already creating a perfect focus group 😄 to start our research from, and making time for not just 1 but 2 work sessions until our next call ",Token Engineering Commons,2021-04-28,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,19.82437273,ygganderson,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,28
ygganderson,iviangita,for a cool params session ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,19.82437273,ygganderson,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,30
ygganderson,iviangita,for being awesome people who have interacted with Juan recently because having conversations with you are amazing ,Token Engineering Commons,2021-05-07,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,19.82437273,ygganderson,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,5,7
ygganderson,iviangita,for all their help with cadCAD Bootcamp ,Token Engineering Commons,2021-05-07,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,19.82437273,ygganderson,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,5,7
ygganderson,iviangita,for cutting his beard ,Token Engineering Commons,2021-05-07,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,19.82437273,ygganderson,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,5,7
ygganderson,iviangita,for attending the TEC Community Call 🙏🏼 ☺️ https://youtu.be/fvlttUshrbg ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,80.0,100.0,0.0006595463701,0.7914556442,19.82437273,ygganderson,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,30
ygganderson,iviangita,for joining the TEC Community Call 🙏 😊 https://youtu.be/CArIX3rOvx0 ,Token Engineering Commons,2021-05-07,🙏praise,1000.0,50.0,100.0,0.0005637746898,0.6765296278,19.82437273,ygganderson,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,5,7
ygganderson,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-04-30,Commons Stack,500.0,25.0,100.0,0.0004317674408,0.518120929,19.82437273,ygganderson,Metaverde,Juank,Edu,#17 May 7,,,,Commons Stack,Telegram:Commons Stack,2021,4,30
ygganderson,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,Telegram,2021-04-30,TE Praise,500.0,25.0,100.0,0.0004317674408,0.518120929,19.82437273,ygganderson,Metaverde,Juank,Edu,#17 May 7,,,,TE Praise,Telegram:TE Praise,2021,4,30
AnnaMarieSwan#8824,iviangita,for diving into content editing and the fast review of the Hatch Dashboard document ,Token Engineering Commons,2021-05-07,🙏praise,30000.0,100.0,200.0,0.004050610242,4.86073229,19.08114174,AnnaMarieSwan#8824,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,5,7
AnnaMarieSwan#8824,iviangita,for the amazing panel on DAOs yesterday with Livia ,Token Engineering Commons,2021-05-07,🙏praise,20000.0,200.0,200.0,0.003325898868,3.991078642,19.08114174,AnnaMarieSwan#8824,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,5,7
AnnaMarieSwan#8824,liviade,for organizing an Enspiral DAO panel where Jess and I will have the pleasure to participate! ,Commons Stack,2021-05-03,🙌praise,1000.0,200.0,200.0,0.001342393283,1.61087194,19.08114174,AnnaMarieSwan#8824,Metaverde,Juank,Edu,#17 May 7,,,,praise,Commons Stack:praise,2021,5,3
AnnaMarieSwan#8824,jeffemmett,for the upcoming discussion on DAO governance! https://17dmcreative.com/dao-discussions ,Commons Stack,2021-04-30,🙌praise,1000.0,200.0,100.0,0.001042633091,1.25115971,19.08114174,AnnaMarieSwan#8824,Metaverde,Juank,Edu,#17 May 7,,,,praise,Commons Stack:praise,2021,4,30
AnnaMarieSwan#8824,JessicaZartler,"for doing such an incredible job moderating our DAO/Commons panel this morning, and inviting the Commons Stack / TEC to participate and having diversity and inclusion in mind ",Commons Stack,2021-05-06,🙌praise,1000.0,100.0,200.0,0.001023154349,1.227785219,19.08114174,AnnaMarieSwan#8824,Metaverde,Juank,Edu,#17 May 7,,,,praise,Commons Stack:praise,2021,5,6
AnnaMarieSwan#8824,liviade,for taking a for contributors issue and looking so carefully into it! ,Commons Stack,2021-05-03,🙌praise,1000.0,150.0,100.0,0.0008830136242,1.059616349,19.08114174,AnnaMarieSwan#8824,Metaverde,Juank,Edu,#17 May 7,,,,praise,Commons Stack:praise,2021,5,3
AnnaMarieSwan#8824,iviangita,for being an active piece of SoftGov and making it better every time ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,19.08114174,AnnaMarieSwan#8824,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,30
AnnaMarieSwan#8824,chuygarcia92,for her great feedback on the hatch dashboard article ,Token Engineering Commons,2021-05-05,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,19.08114174,AnnaMarieSwan#8824,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,5,5
AnnaMarieSwan#8824,liviade,for joining the soft gov call yesterday! ,Token Engineering Commons,2021-04-28,🙏praise,1000.0,70.0,100.0,0.0006276224767,0.7531469721,19.08114174,AnnaMarieSwan#8824,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,28
AnnaMarieSwan#8824,iviangita,@Leanne#9678 @Pronoia🐙#2154 for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,Commons Stack,2021-04-30,🧪praise-testing,500.0,25.0,100.0,0.0004317674408,0.518120929,19.08114174,AnnaMarieSwan#8824,Metaverde,Juank,Edu,#17 May 7,,,,praise-testing,Commons Stack:praise-testing,2021,4,30
AnnaMarieSwan#8824,iviangita,for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,Commons Stack,2021-04-30,🙌praise,500.0,25.0,100.0,0.0004317674408,0.518120929,19.08114174,AnnaMarieSwan#8824,Metaverde,Juank,Edu,#17 May 7,,,,praise,Commons Stack:praise,2021,4,30
AnnaMarieSwan#8824,iviangita,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️ ,Token Engineering Commons,2021-04-30,🙏praise,500.0,25.0,100.0,0.0004317674408,0.518120929,19.08114174,AnnaMarieSwan#8824,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,30
AnnaMarieSwan#8824,iviangita,@willszal#6405 for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,Commons Stack,2021-05-07,🧪praise-testing,500.0,25.0,100.0,0.0004317674408,0.518120929,19.08114174,AnnaMarieSwan#8824,Metaverde,Juank,Edu,#17 May 7,,,,praise-testing,Commons Stack:praise-testing,2021,5,7
AnnaMarieSwan#8824,iviangita,for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,Commons Stack,2021-05-07,🙌praise,500.0,25.0,100.0,0.0004317674408,0.518120929,19.08114174,AnnaMarieSwan#8824,Metaverde,Juank,Edu,#17 May 7,,,,praise,Commons Stack:praise,2021,5,7
Santigs67,iviangita,for making SourceCred better but still being super careful about it ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,150.0,200.0,0.001182773816,1.419328579,18.56396279,Santigs67,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,30
Santigs67,liviade,for joining the first SourceCred committee call and creating issues for the next steps ✨ ,Token Engineering Commons,2021-04-28,🙏praise,1000.0,200.0,100.0,0.001042633091,1.25115971,18.56396279,Santigs67,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,28
Santigs67,iviangita,for being so hot to trot on the Legal and always pushing it forward ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,200.0,100.0,0.001042633091,1.25115971,18.56396279,Santigs67,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,30
Santigs67,iviangita,for meeting Sem in person because meeting away from keyboard makes the community solid ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,200.0,100.0,0.001042633091,1.25115971,18.56396279,Santigs67,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,30
Santigs67,iviangita,for always being around ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,150.0,100.0,0.0008830136242,1.059616349,18.56396279,Santigs67,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,30
Santigs67,Tam2140,for a highly productive Community Stewards call.🌾 ,Token Engineering Commons,2021-04-28,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,18.56396279,Santigs67,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,28
Santigs67,iviangita,for all the things they are doing that Suga does not see ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,18.56396279,Santigs67,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,30
Santigs67,iviangita,for being an active piece of SoftGov and making it better every time ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,18.56396279,Santigs67,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,30
Santigs67,iviangita,for the SourceCred committee ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,18.56396279,Santigs67,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,30
Santigs67,zeptimusQ,"for yesterday restrospective meeting, what an awesome sprint⚡ ",Token Engineering Commons,2021-04-30,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,18.56396279,Santigs67,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,30
Santigs67,liviade,for joining the SourceCred committee call yesterday! ,Token Engineering Commons,2021-05-05,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,18.56396279,Santigs67,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,5,5
Santigs67,zeptimusQ,for being a great leader on legal but also on chrysalis 🥰 ,Token Engineering Commons,2021-05-06,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,18.56396279,Santigs67,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,5,6
Santigs67,iviangita,for their work in the SourceCred committee ,Token Engineering Commons,2021-05-07,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,18.56396279,Santigs67,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,5,7
Santigs67,Tam2140,for joining the Community Stewards sync yesterday. ,Token Engineering Commons,2021-05-06,🙏praise,1000.0,90.0,100.0,0.0006914702636,0.8297643163,18.56396279,Santigs67,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,5,6
Santigs67,iviangita,for attending the TEC Community Call 🙏🏼 ☺️ https://youtu.be/fvlttUshrbg ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,80.0,100.0,0.0006595463701,0.7914556442,18.56396279,Santigs67,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,30
Santigs67,iviangita,for joining the Legal weekly sync ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,80.0,100.0,0.0006595463701,0.7914556442,18.56396279,Santigs67,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,30
Santigs67,iviangita,for joining the Legal weekly call ,Token Engineering Commons,2021-05-07,🙏praise,1000.0,80.0,100.0,0.0006595463701,0.7914556442,18.56396279,Santigs67,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,5,7
Santigs67,markop,for attending the Comms Call. ,Token Engineering Commons,2021-04-27,🙏praise,1000.0,70.0,100.0,0.0006276224767,0.7531469721,18.56396279,Santigs67,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,27
Santigs67,liviade,for joining the soft gov call yesterday! ,Token Engineering Commons,2021-04-28,🙏praise,1000.0,70.0,100.0,0.0006276224767,0.7531469721,18.56396279,Santigs67,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,28
Santigs67,iviangita,for joining the TEC Community Call 🙏 😊 https://youtu.be/CArIX3rOvx0 ,Token Engineering Commons,2021-05-07,🙏praise,1000.0,50.0,100.0,0.0005637746898,0.6765296278,18.56396279,Santigs67,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,5,7
akrtws ,iviangita,the TE Academy kickoff,Telegram,2021-05-07,TE Praise,100000.0,500.0,100.0,0.01233545794,14.80254953,18.30184828,akrtws,Metaverde,Juank,Edu,#17 May 7,,,,TE Praise,Telegram:TE Praise,2021,5,7
akrtws ,liviade,initiating a new ecosystem and value flows course on the TE Academy!!,Telegram,2021-05-03,Commons Stack,1500.0,500.0,100.0,0.00205254741,2.463056892,18.30184828,akrtws,Metaverde,Juank,Edu,#17 May 7,,,,Commons Stack,Telegram:Commons Stack,2021,5,3
akrtws ,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-04-30,Commons Stack,500.0,25.0,100.0,0.0004317674408,0.518120929,18.30184828,akrtws,Metaverde,Juank,Edu,#17 May 7,,,,Commons Stack,Telegram:Commons Stack,2021,4,30
akrtws ,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-05-07,Commons Stack,500.0,25.0,100.0,0.0004317674408,0.518120929,18.30184828,akrtws,Metaverde,Juank,Edu,#17 May 7,,,,Commons Stack,Telegram:Commons Stack,2021,5,7
heater03,iviangita,for the cadCAD Bootcamp sessions ,Token Engineering Commons,2021-04-30,🙏praise,20000.0,200.0,100.0,0.003026138677,3.631366412,16.59866949,heater03,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,30
heater03,iviangita,for doing such a good job on the cadcad course ,Token Engineering Commons,2021-05-07,🙏praise,10000.0,100.0,100.0,0.001662949434,1.995539321,16.59866949,heater03,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,5,7
heater03,iviangita,for an awesome job with hosting the cadcad bootcamp ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,200.0,200.0,0.001342393283,1.61087194,16.59866949,heater03,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,30
heater03,JessicaZartler,for their work running the cadCAD bootcamp ,Commons Stack,2021-05-03,🙌praise,1000.0,200.0,200.0,0.001342393283,1.61087194,16.59866949,heater03,Metaverde,Juank,Edu,#17 May 7,,,,praise,Commons Stack:praise,2021,5,3
heater03,JessicaZartler,taking on leading the cadCAD community call tomorrow!!,Telegram,2021-05-05,cadCAD_org,2500.0,200.0,100.0,0.001199225638,1.439070765,16.59866949,heater03,Metaverde,Juank,Edu,#17 May 7,,,,cadCAD_org,Telegram:cadCAD_org,2021,5,5
heater03,JessicaZartler,for presenting the cadCAD bootcamp and his first cadCAD model in this Wednesday's community call! ,Commons Stack,2021-05-03,🙌praise,1000.0,150.0,200.0,0.001182773816,1.419328579,16.59866949,heater03,Metaverde,Juank,Edu,#17 May 7,,,,praise,Commons Stack:praise,2021,5,3
